かい	壊	Break
しん	診	Diagnose
かく	閣	The Cabinet
りょう	僚	Colleague
とく	督	Coach
がい	街	Street
しゅう	宗	Religion
きん	緊	Tense
えん	宴	Banquet
てん	添	Append
もう	猛	Fierce
れつ	烈	Violent
さく	索	Search
み	魅	Alluring
かわ	渇	Thirst
けい	系	Lineage
き	旗	Flag
ぼう	乏	Scarce
らん	覧	Look At
なつ	懐	Nostalgia
ろう	漏	Leak
こう	購	Subscription
しょく	飾	Decorate
そう	騒	Boisterous
さつ	撮	Photograph
り	離	Detach
ゆう	融	Dissolve
か	華	Showy
き	既	Previously
ごう	豪	Luxurious
かん	鑑	Model
じん	尋	Inquire
ろう	廊	Corridor
きょう	驚	Surprised
たん	嘆	Sigh
そう	倉	Warehouse
す	巣	Nest
けい	径	Diameter
きゅう	救	Rescue
みゃく	脈	Vein
ぼ	墓	Grave
とく	徳	Virtue
てい	偵	Spy
じょ	序	Preface
し	志	Intention
おん	恩	Kindness
さくら	桜	Sakura
がん	眼	Eyeball
きょう	興	Interest
えい	衛	Defense
さん	酸	Acid
せん	銭	Coin
か	飼	Domesticate
しょう	傷	Wound
げん	厳	Strict
みつ	密	Secrecy
だん	暖	Warm
ひ	秘	Secret
やく	訳	Translation
せん	染	Dye
きん	筋	Muscle
すい	垂	Dangle
せん	宣	Proclaim
ちゅう	忠	Loyalty
かく	拡	Extend
そう	操	Manipulate
じゅく	熟	Ripen
い	異	Differ
こう	皇	Emperor
せい	盛	Pile
ばく	漠	Desert
とう	糖	Sugar
のう	納	Supply
はい	肺	Lung
ちん	賃	Rent
き	貴	Valuable
は	吐	Throw Up
ど	奴	Dude
れい	隷	Slave
いも	芋	Potato
しゅく	縮	Shrink
たて	縦	Vertical
すい	粋	Stylish
せい	聖	Holy
じ	磁	Magnet
しゃ	射	Shoot
まく	幕	Curtain
せん	薦	Recommend
すい	推	Infer
き	揮	Brandish
えん	沿	Run Alongside
げん	源	Origin
かん	歓	Delight
とう	豆	Beans
ふ	腐	Rot
ちょう	彫	Carve
しゃ	舎	Cottage
たい	滞	Stagnate
こ	己	Oneself
やく	厄	Unlucky
かめ	亀	Turtle
けん	剣	Sword
すぎ	杉	Cedar
じゅう	汁	Soup
えん	炎	Flame
い	為	Sake
くま	熊	Bear
ごく	獄	Prison
すい	酔	Drunk
す	酢	Vinegar
めい	盟	Alliance
い	遺	Leave Behind
さい	債	Debt
きゅう	及	Reach
な	奈	Nara
はい	廃	Obsolete
てき	摘	Pluck
かく	核	Nucleus
おき	沖	Open Sea
じょう	縄	Rope
つ	津	Haven
けん	献	Offer
けい	継	Inherit
い	維	Maintain
き	伎	Deed
とう	踏	Step
か	鹿	Deer
だく	諾	Agreement
ちょう	跳	Hop
しょう	昭	Shining
しょう	償	Reparation
けい	刑	Punish
しゅう	執	Tenacious
るい	塁	Base
ほう	崩	Crumble
こう	抗	Confront
てい	抵	Resist
しゅん	旬	In Season
だん	弾	Bullet
ちょう	聴	Listen
けん	遣	Dispatch
とう	闘	Struggle
じん	陣	Army Base
りん	臨	Look To
さく	削	Whittle Down
けい	契	Pledge
え	恵	Favor
けい	掲	Display
そう	葬	Burial
じゅ	需	Demand
よろ	宜	Best Regards
く	繰	Spin
ひ	避	Dodge
にん	妊	Pregnant
しん	娠	Pregnant
ち	致	Do
そう	奏	Play Music
はん	伴	Accompany
へい	併	Join
きゃく	却	Contrary
りょ	慮	Consider
けん	懸	Suspend
ぼう	房	Cluster
あつか	扱	Handle
よく	抑	Suppress
たく	択	Select
びょう	描	Draw
ばん	盤	Tray
しょう	称	Title
ゆる	緩	Loose
たく	託	Consign
わい	賄	Bribe
かん	還	Send Back
ほう	邦	Home Country
りん	鈴	Buzzer
き	岐	Branch Off
りゅう	隆	Prosperity
ひか	控	Abstain
かべ	壁	Wall
き	棋	Chess Piece
じゅう	渋	Bitter
せん	仙	Hermit
じゅう	充	Allocate
めん	免	Excuse
かん	勧	Recommend
けん	圏	Range
うば	奪	Rob
しん	慎	Humility
きょ	拒	Refuse
わく	枠	Frame
こう	甲	Turtle Shell
い	斐	Patterned
し	祉	Welfare
いね	稲	Rice Plant
じょう	譲	Defer
けん	謙	Modesty
やく	躍	Leap
じゅう	銃	Gun
こう	項	Paragraph
こう	鋼	Steel
こ	顧	Review
か	駆	Gallop
しょう	唱	Chant
しゅん	俊	Genius
けん	兼	Concurrently
ざい	剤	Dose
ほり	堀	Ditch
じゅん	巡	Patrol
かい	戒	Commandment
はい	排	Reject
けい	携	Portable
びん	敏	Alert
しき	敷	Spread
ぎ	犠	Sacrifice
かく	獲	Seize
も	茂	Luxuriant
はん	繁	Overgrown
ひん	頻	Frequent
しょく	殖	Multiply
しょう	衝	Collide
よ	誉	Honor
ほう	褒	Praise
とう	透	Transparent
りん	隣	Neighbor
が	雅	Elegant
てつ	徹	Penetrate
せ	瀬	Rapids
てつ	撤	Withdrawal
そ	措	Set Aside
きょ	拠	Based On
ぎ	儀	Ceremony
じゅ	樹	Wood
き	棄	Abandon
とら	虎	Tiger
ほたる	蛍	Firefly
かん	艦	Warship
せん	潜	Conceal
けん	拳	Fist
じん	仁	Humanity
し	至	Attain
せい	誠	Sincerity
きょう	郷	Hometown
しん	侵	Invade
ぎ	偽	Fake
こく	克	Overcome
てつ	哲	Philosophy
そう	喪	Mourning
かた	堅	Solid
かつ	括	Fasten
こ	弧	Arc
ちょう	挑	Challenge
あ	揚	Hoist
あく	握	Grip
よう	揺	Shake
さい	斎	Purification
ざん	暫	Temporarily
せき	析	Analysis
すう	枢	Hinge
じく	軸	Axis
がら	柄	Pattern
かつ	滑	Slippery
かた	潟	Lagoon
しょう	焦	Char
はん	範	Example
ふん	紛	Distract
きゅう	糾	Twist
つな	綱	Cable
もう	網	Netting
かん	肝	Liver
しば	芝	Lawn
れつ	裂	Split
しゅう	襲	Attack
こう	貢	Tribute
しゅ	趣	Charm
きょ	距	Distance
ろ	露	Expose
ぼく	牧	Pasture
ろう	朗	Bright
ちょう	潮	Tide
そく	即	Instant
かき	垣	Hedge
い	威	Majesty
がく	岳	Peak
い	慰	Consolation
こん	懇	Courteous
ちょう	懲	Chastise
ま	摩	Chafe
さつ	擦	Grate
ぼく	撲	Slap
せい	斉	Simultaneous
し	旨	Point
ぬま	沼	Bog
たい	泰	Peace
めつ	滅	Destroy
じ	滋	Nourishing
ろ	炉	Furnace
こと	琴	Harp
すん	寸	Measurement
りゅう	竜	Dragon
えん	縁	Edge
よく	翼	Wing
きつ	吉	Good Luck
は	刃	Blade
にん	忍	Endure
もも	桃	Peach
さむらい	侍	Samurai
ご	娯	Recreation
と	斗	Ladle
しゅ	朱	Vermillion
きゅう	丘	Hill
なし	梨	Pear
つ	釣	Fishing
あらし	嵐	Storm
ひめ	姫	Princess
たな	棚	Shelf
ほう	砲	Cannon
らい	雷	Thunder
め	芽	Sprout
す	澄	Lucidity
む	矛	Spear
しょう	鐘	Bell
きょう	凶	Villain
かたまり	塊	Lump
か	狩	Hunt
こん	魂	Soul
きゃく	脚	Leg
なり	也	Considerably
しょう	井	Well
じょう	嬢	Miss
れき	暦	Calendar
ちょう	眺	Stare
ら	裸	Naked
じゅく	塾	Cram School
たく	卓	Table
きん	菌	Bacteria
いん	陰	Shade
れい	霊	Ghost
か	稼	Earnings
よめ	嫁	Bride
こう	溝	Gutter
たき	滝	Waterfall
きょう	狂	Lunatic
かけ	翔	Fly
すみ	墨	Black Ink
はと	鳩	Dove
おん	穏	Calm
ま	魔	Devil
りょう	寮	Dormitory
ぼん	盆	Lantern Festival
とう	棟	Pillar
ねい	寧	Rather
さる	猿	Monkey
どう	瞳	Pupil
ご	碁	Go
そ	租	Tariff
ゆう	幽	Secluded
ほう	泡	Bubbles
くせ	癖	Habit
たん	鍛	Forge
れん	錬	Tempering
ほ	穂	Head of Plant
てい	帝	Sovereign
しゅん	瞬	Blink
きく	菊	Chrysanthemum
こ	誇	Pride
しょう	庄	Manor
そ	阻	Thwart
もく	黙	Shut Up
ひょう	俵	Sack
か	架	Shelf
こう	孔	Cavity
さい	砕	Smash
ねん	粘	Sticky
ぎ	欺	Deceit
さ	詐	Lie
きり	霧	Fog
りゅう	柳	Willow
い	伊	Italy
さ	佐	Help
しゃく	尺	Shaku
あい	哀	Pathetic
くちびる	唇	Lips
へい	塀	Fence
つい	墜	Crash
じょ	如	Likeness
ば	婆	Old Woman
へい	幣	Cash
こん	恨	Grudge
けい	憩	Rest
せん	扇	Folding Fan
ひ	扉	Front Door
そう	挿	Insert
しょう	掌	Manipulate
すい	炊	Cook
さわ	爽	Refreshing
りょう	瞭	Clear
どう	胴	Torso
にじ	虹	Rainbow
ちょう	帳	Notebook
か	蚊	Mosquito
へび	蛇	Snake
じょく	辱	Humiliate
はち	鉢	Bowl
しも	霜	Frost
き	飢	Starve
が	餓	Starve
じん	迅	Swift
き	騎	Horse
ちく	蓄	Amass
じん	尽	Exhaust
さい	彩	Coloring
おく	憶	Recollection
たい	耐	Resistant
き	輝	Radiance
きょう	脅	Threaten
ま	麻	Hemp
ばい	培	Cultivate
かい	悔	Regret
すい	遂	Accomplish
はん	班	Squad
しゃ	斜	Diagonal
おう	殴	Assault
じゅん	盾	Shield
かく	穫	Harvest
こま	駒	Chess Piece
し	紫	Purple
ちゅう	抽	Pluck
せい	誓	Vow
ご	悟	Comprehension
たく	拓	Cultivation
こう	拘	Arrest
そ	礎	Foundation
つる	鶴	Crane
か	刈	Prune
ごう	剛	Sturdy
ゆい	唯	Solely
だん	壇	Podium
に	尼	Nun
がい	概	Approximation
しん	浸	Immersed
たん	淡	Faint
に	煮	Boil
ふく	覆	Capsize
ぼう	謀	Conspire
とう	陶	Pottery
かく	隔	Isolate
せい	征	Subjugate
へい	陛	Highness
ぞく	俗	Vulgar
くわ	桑	Mulberry
じゅん	潤	Watered
しゅ	珠	Pearl
すい	衰	Decline
しょう	奨	Encourage
れつ	劣	Inferiority
かん	勘	Intuition
ひ	妃	Princess
ほう	峰	Summit
こう	巧	Adept
じゃ	邪	Wicked
だ	駄	Burdensome
てい	廷	Courts
ぼ	簿	Record Book
しょう	彰	Clear
まん	漫	Manga
てい	訂	Revise
し	諮	Consult
めい	銘	Inscription
てい	堤	Embankment
ひょう	漂	Drift
ほん	翻	Flip
き	軌	Rut
こう	后	Empress
ふん	奮	Stirred Up
てい	亭	Restaurant
ぎょう	仰	Look Up To
はく	伯	Chief
ふん	墳	Tomb
そう	壮	Robust
は	把	Bundle
はん	搬	Transport
しょう	晶	Crystal
どう	洞	Cave
がい	涯	Horizon
えき	疫	Epidemic
てい	邸	Residence
ぐん	郡	County
しゃく	釈	Explanation
ぼう	肪	Obese
かん	喚	Scream
ひめ	媛	Princess
てい	貞	Chastity
げん	玄	Mysterious
みょう	苗	Seedling
か	渦	Whirlpool
じ	慈	Mercy
えり	襟	Collar
れん	蓮	Lotus
りょう	亮	Clear
そう	聡	Wise
うら	浦	Bay
つか	塚	Mound
かん	陥	Cave In
かん	貫	Pierce
は	覇	Leadership
ろ	呂	Bath
よう	擁	Embrace
こ	孤	Orphan
ばい	賠	Compensation
さ	鎖	Chain
ふん	噴	Erupt
しょう	祥	Auspicious
せい	牲	Offering
ちつ	秩	Order
さ	唆	Instigate
ぼう	膨	Swell
ほう	芳	Perfume
こう	恒	Constant
りん	倫	Ethics
ちん	陳	Exhibit
す	須	Necessary
へん	偏	Biased
ぐう	遇	Treatment
りょう	糧	Provisions
しゅ	殊	Especially
まん	慢	Ridicule
ぼつ	没	Die
たい	怠	Lazy
そう	遭	Encounter
だ	惰	Lazy
りょう	猟	Hunting
ない	乃	From
あや	綾	Design
さつ	颯	Quick
はやぶさ	隼	Falcon
すけ	輔	Help
かん	寛	Tolerance
ほう	胞	Cell
じょう	浄	Cleanse
ずい	随	All
こう	稿	Draft
たん	丹	Rust Colored
じょう	壌	Soil
ほ	舗	Shop
とう	騰	Inflation
い	緯	Latitude
てい	艇	Rowboat
ひ	披	Expose
にしき	錦	Brocade
じゅん	准	Semi
じょう	剰	Surplus
せん	繊	Fiber
ゆ	諭	Admonish
さん	惨	Disaster
ぎゃく	虐	Oppress
す	据	Install
じょ	徐	Gently
とう	搭	Board
こい	鯉	Carp
ひ	緋	Scarlet
あけぼの	曙	Dawn
こ	胡	Barbarian
すい	帥	Commander
けい	啓	Enlighten
あおい	葵	Hollyhock
しゅん	駿	Speed
りょう	諒	Comprehend
り	莉	Jasmine
げい	鯨	Whale
そう	荘	Villa
さい	栽	Planting
かい	拐	Kidnap
かん	冠	Crown
くん	勲	Merit
しゅう	酬	Repay
もん	紋	Family Crest
おろし	卸	Wholesale
らん	欄	Column
いつ	逸	Deviate
しょう	尚	Furthermore
けん	顕	Appear
しゅく	粛	Solemn
ぐ	愚	Foolish
しょ	庶	All
せん	践	Practice
てい	呈	Present
そ	疎	Neglect
しつ	疾	Rapidly
よう	謡	Noh Chanting
かま	鎌	Sickle
こく	酷	Cruel
じょ	叙	Describe
か	且	Also
ち	痴	Stupid
くき	茎	Stem
あ	阿	Flatter
ゆう	悠	Leisure
あんず	杏	Apricot
あかね	茜	Red Dye
しおり	栞	Bookmark
ふく	伏	Bow
ちん	鎮	Tranquilize
ほう	奉	Dedicate
ゆう	憂	Grief
ぼく	朴	Simple
せき	惜	Frugal
か	佳	Excellent
とう	悼	Grieve
がい	該	The Above
ふ	赴	Proceed
ずい	髄	Marrow
ぼう	傍	Nearby
るい	累	Accumulate
ゆ	癒	Healing
かく	郭	Enclosure
にょう	尿	Urine
ひん	賓	VIP
りょ	虜	Captive
かん	憾	Remorse
や	弥	Increasing
そ	粗	Coarse
じゅん	循	Circulation
ぎょう	凝	Congeal
しょう	昌	Prosperous
たん	旦	Dawn
ゆ	愉	Pleasant
まつ	抹	Erase
せん	栓	Cork
これ	之	This
りょう	遼	Distant
えい	瑛	Crystal
な	那	What
はく	拍	Beat
ゆう	猶	Still
さい	宰	Manager
じゃく	寂	Lonely
ほう	縫	Sew
ご	呉	Give
ぼん	凡	Mediocre
うやうや	恭	Respect
さく	錯	Mixed
こく	穀	Grain
りょう	陵	Mausoleum
へい	弊	Evil
はく	舶	Ship
きゅう	窮	Destitute
えつ	悦	Delight
ばく	縛	Bind
かつ	轄	Control
げん	弦	Chord
ちつ	窒	Suffocate
こう	洪	Flood
せつ	摂	In Addition
ほう	飽	Bored
しん	紳	Gentleman
よう	庸	Common
やす	靖	Peaceful
か	嘉	Esteem
さく	搾	Squeeze
ちょう	蝶	Butterfly
ひ	碑	Tombstone
い	尉	Military Officer
しょう	匠	Artisan
はる	遥	Far Off
ち	智	Wisdom
ぞく	賊	Robber
こ	鼓	Drum
せん	旋	Rotation
ちょう	腸	Intestines
そう	槽	Tank
ばつ	伐	Fell
つ	漬	Pickle
つぼ	坪	Two Mat Area
こん	紺	Navy
ら	羅	Spread Out
きょう	峡	Ravine
ほう	俸	Salary
じょう	醸	Brew
ちょう	弔	Condolence
おつ	乙	Latter
へん	遍	Universal
こう	衡	Equilibrium
かん	款	Article
えつ	閲	Inspection
かつ	喝	Scold
かん	敢	Daring
まく	膜	Membrane
もう	盲	Blind
たい	胎	Womb
こう	酵	Fermentation
だ	堕	Degenerate
しゃ	遮	Intercept
とつ	凸	Convex
おう	凹	Concave
かえで	楓	Maple
や	哉	Question Mark
そう	蒼	Pale
る	瑠	Lapis Lazuli
ほう	萌	Sprout
りゅう	硫	Sulfur
しゃ	赦	Pardon
せつ	窃	Steal
がい	慨	Sigh
ふ	扶	Aid
ぎ	戯	Play
だく	濁	Muddy
ほん	奔	Run
しょう	肖	Resemblance
きゅう	朽	Rot
かく	殻	Husk
きょう	享	Receive
はん	藩	Fiefdom
ばい	媒	Mediator
けい	鶏	Chicken
しょく	嘱	Request
てつ	迭	Alternate
つい	椎	Oak
けん	絹	Silk
ばい	陪	Accompany
ぼう	剖	Divide
ふ	譜	Genealogy
しゅく	淑	Graceful
はん	帆	Sail
ふん	憤	Resent
しゃく	酌	Serve
あかつき	暁	Dawn
けつ	傑	Greatness
じょう	錠	Lock
しの	凌	Endure
みず	瑞	Congratulations
り	璃	Glassy
き	忌	Mourning
せん	遷	Transition
せつ	拙	Clumsy
とうげ	峠	Peak
とく	篤	Deliberate
お	叔	Uncle
めす	雌	Female
こら	堪	Endure
ぎん	吟	Recital
じん	甚	Very
すう	崇	Worship
しつ	漆	Lacquer
みさき	岬	Cape
ぼう	紡	Spinning
しょう	礁	Reef
とん	屯	Barracks
いん	姻	Marry
ぎ	擬	Imitate
ぼく	睦	Friendly
かん	閑	Leisure
そう	曹	Official
えい	詠	Compose
ひ	卑	Lowly
ぶ	侮	Despise
ちゅう	鋳	Cast
たん	胆	Guts
ろう	浪	Wander
か	禍	Evil
らく	酪	Dairy
あこが	憧	Long For
けい	慶	Congratulate
あ	亜	Asia
た	汰	Select
あずさ	梓	Wood Block
さ	沙	Sand
せい	逝	Die
とく	匿	Hide
か	寡	Widow
り	痢	Diarrhea
こう	坑	Pit
あい	藍	Indigo
はん	畔	Shore
うた	唄	Shamisen Song
ごう	拷	Torture
けい	渓	Valley
れん	廉	Bargain
きん	謹	Humble
ゆう	湧	Well
しゅう	醜	Ugly
ます	升	Grid
じゅん	殉	Martyr
はん	煩	Annoy
がい	劾	Censure
さん	桟	Jetty
むこ	婿	Groom
ぼ	慕	Yearn For
ひ	罷	Quit
きょう	矯	Correct
ぼう	某	Certain
しゅう	囚	Criminal
ひ	泌	Secrete
ようや	漸	Gradually
そう	藻	Seaweed
もう	妄	Reckless
ばん	蛮	Barbarian
けん	倹	Thrifty
